Entity,ISO3,Date,Total confirmed cases of COVID-19 (cases)
Asia excl. China,,3/19/20,31726
Asia excl. China,,3/20/20,34030
Asia excl. China,,3/21/20,36518
Asia excl. China,,3/22/20,39432
Asia excl. China,,3/23/20,42030
Asia excl. China,,3/24/20,45169
Asia excl. China,,3/25/20,49224
Asia excl. China,,3/26/20,53737
Asia excl. China,,3/27/20,59024
Asia excl. China,,3/28/20,65954
Asia excl. China,,3/29/20,73253
Asia excl. China,,3/30/20,80253
Asia excl. China,,3/31/20,87769
Asia excl. China,,4/1/20,95362
Asia excl. China,,4/2/20,103816
Asia excl. China,,4/3/20,112622
Asia excl. China,,4/4/20,118861
Asia excl. China,,4/5/20,131144
Asia excl. China,,4/6/20,141283
Asia excl. China,,4/7/20,150593
Asia excl. China,,4/8/20,160130
Asia excl. China,,4/9/20,169566
Asia excl. China,,4/10/20,179689
Asia excl. China,,4/11/20,190661
Asia excl. China,,4/12/20,203649
Asia excl. China,,4/13/20,215060
Asia excl. China,,4/14/20,226726
Asia excl. China,,4/15/20,237919
Asia excl. China,,4/16/20,249287
Asia excl. China,,4/17/20,261925
Asia excl. China,,4/18/20,273722
Asia excl. China,,4/19/20,286002
Australia,AUS,12/31/19,0
Australia,AUS,1/1/20,0
Australia,AUS,1/2/20,0
Australia,AUS,1/3/20,0
Australia,AUS,1/4/20,0
Australia,AUS,1/5/20,0
Australia,AUS,1/6/20,0
Australia,AUS,1/7/20,0
Australia,AUS,1/8/20,0
Australia,AUS,1/9/20,0
Australia,AUS,1/10/20,0
Australia,AUS,1/11/20,0
Australia,AUS,1/12/20,0
Australia,AUS,1/13/20,0
Australia,AUS,1/14/20,0
Australia,AUS,1/15/20,0
Australia,AUS,1/16/20,0
Australia,AUS,1/17/20,0
Australia,AUS,1/18/20,0
Australia,AUS,1/19/20,0
Australia,AUS,1/20/20,0
Australia,AUS,1/21/20,0
Australia,AUS,1/22/20,0
Australia,AUS,1/23/20,0
Australia,AUS,1/24/20,0
Australia,AUS,1/25/20,1
Australia,AUS,1/26/20,4
Australia,AUS,1/27/20,4
Australia,AUS,1/28/20,4
Australia,AUS,1/29/20,4
Australia,AUS,1/30/20,6
Australia,AUS,1/31/20,7
Australia,AUS,2/1/20,9
Australia,AUS,2/2/20,11
Australia,AUS,2/3/20,11
Australia,AUS,2/4/20,11
Australia,AUS,2/5/20,12
Australia,AUS,2/6/20,13
Australia,AUS,2/7/20,14
Australia,AUS,2/8/20,14
Australia,AUS,2/9/20,14
Australia,AUS,2/10/20,14
Australia,AUS,2/11/20,14
Australia,AUS,2/12/20,14
Australia,AUS,2/13/20,14
Australia,AUS,2/14/20,15
Australia,AUS,2/15/20,15
Australia,AUS,2/16/20,15
Australia,AUS,2/17/20,15
Australia,AUS,2/18/20,15
Australia,AUS,2/19/20,15
Australia,AUS,2/20/20,15
Australia,AUS,2/21/20,17
Australia,AUS,2/22/20,21
Australia,AUS,2/23/20,22
Australia,AUS,2/24/20,22
Australia,AUS,2/25/20,22
Australia,AUS,2/26/20,22
Australia,AUS,2/27/20,23
Australia,AUS,2/28/20,23
Australia,AUS,2/29/20,25
Australia,AUS,3/1/20,26
Australia,AUS,3/2/20,29
Australia,AUS,3/3/20,33
Australia,AUS,3/4/20,41
Australia,AUS,3/5/20,52
Australia,AUS,3/6/20,59
Australia,AUS,3/7/20,63
Australia,AUS,3/8/20,74
Australia,AUS,3/9/20,80
Australia,AUS,3/10/20,100
Australia,AUS,3/11/20,112
Australia,AUS,3/12/20,126
Australia,AUS,3/13/20,156
Australia,AUS,3/14/20,197
Australia,AUS,3/15/20,249
Australia,AUS,3/16/20,298
Australia,AUS,3/17/20,375
Australia,AUS,3/18/20,454
Australia,AUS,3/19/20,565
Australia,AUS,3/20/20,709
Australia,AUS,3/21/20,874
Australia,AUS,3/22/20,1098
Australia,AUS,3/23/20,1709
Australia,AUS,3/24/20,1823
Australia,AUS,3/25/20,2423
Australia,AUS,3/26/20,2799
Australia,AUS,3/27/20,3166
Australia,AUS,3/28/20,3378
Australia,AUS,3/29/20,3809
Australia,AUS,3/30/20,4093
Australia,AUS,3/31/20,4557
Australia,AUS,4/1/20,4707
Australia,AUS,4/2/20,4976
Australia,AUS,4/3/20,5224
Australia,AUS,4/4/20,5548
Australia,AUS,4/5/20,5687
Australia,AUS,4/6/20,5744
Australia,AUS,4/7/20,5844
Australia,AUS,4/8/20,5956
Australia,AUS,4/9/20,6052
Australia,AUS,4/10/20,6152
Australia,AUS,4/11/20,6238
Australia,AUS,4/12/20,6289
Australia,AUS,4/13/20,6322
Australia,AUS,4/14/20,6366
Australia,AUS,4/15/20,6416
Australia,AUS,4/16/20,6458
Australia,AUS,4/17/20,6497
Australia,AUS,4/18/20,6533
Australia,AUS,4/19/20,6586
Austria,AUT,12/31/19,0
Austria,AUT,1/1/20,0
Austria,AUT,1/2/20,0
Austria,AUT,1/3/20,0
Austria,AUT,1/4/20,0
Austria,AUT,1/5/20,0
Austria,AUT,1/6/20,0
Austria,AUT,1/7/20,0
Austria,AUT,1/8/20,0
Austria,AUT,1/9/20,0
Austria,AUT,1/10/20,0
Austria,AUT,1/11/20,0
Austria,AUT,1/12/20,0
Austria,AUT,1/13/20,0
Austria,AUT,1/14/20,0
Austria,AUT,1/15/20,0
Austria,AUT,1/16/20,0
Austria,AUT,1/17/20,0
Austria,AUT,1/18/20,0
Austria,AUT,1/19/20,0
Austria,AUT,1/20/20,0
Austria,AUT,1/21/20,0
Austria,AUT,1/22/20,0
Austria,AUT,1/23/20,0
Austria,AUT,1/24/20,0
Austria,AUT,1/25/20,0
Austria,AUT,1/26/20,0
Austria,AUT,1/27/20,0
Austria,AUT,1/28/20,0
Austria,AUT,1/29/20,0
Austria,AUT,1/30/20,0
Austria,AUT,1/31/20,0
Austria,AUT,2/1/20,0
Austria,AUT,2/2/20,0
Austria,AUT,2/3/20,0
Austria,AUT,2/4/20,0
Austria,AUT,2/5/20,0
Austria,AUT,2/6/20,0
Austria,AUT,2/7/20,0
Austria,AUT,2/8/20,0
Austria,AUT,2/9/20,0
Austria,AUT,2/10/20,0
Austria,AUT,2/11/20,0
Austria,AUT,2/12/20,0
Austria,AUT,2/13/20,0
Austria,AUT,2/14/20,0
Austria,AUT,2/15/20,0
Austria,AUT,2/16/20,0
Austria,AUT,2/17/20,0
Austria,AUT,2/18/20,0
Austria,AUT,2/19/20,0
Austria,AUT,2/20/20,0
Austria,AUT,2/21/20,0
Austria,AUT,2/22/20,0
Austria,AUT,2/23/20,0
Austria,AUT,2/24/20,0
Austria,AUT,2/25/20,0
Austria,AUT,2/26/20,2
Austria,AUT,2/27/20,2
Austria,AUT,2/28/20,5
Austria,AUT,2/29/20,7
Austria,AUT,3/1/20,10
Austria,AUT,3/2/20,14
Austria,AUT,3/3/20,18
Austria,AUT,3/4/20,24
Austria,AUT,3/5/20,29
Austria,AUT,3/6/20,41
Austria,AUT,3/7/20,74
Austria,AUT,3/8/20,99
Austria,AUT,3/9/20,102
Austria,AUT,3/10/20,131
Austria,AUT,3/11/20,182
Austria,AUT,3/12/20,246
Austria,AUT,3/13/20,361
Austria,AUT,3/14/20,504
Austria,AUT,3/15/20,655
Austria,AUT,3/16/20,860
Austria,AUT,3/17/20,1016
Austria,AUT,3/18/20,1332
Austria,AUT,3/19/20,1646
Austria,AUT,3/20/20,2196
Austria,AUT,3/21/20,2649
Austria,AUT,3/22/20,3024
Austria,AUT,3/23/20,3631
Austria,AUT,3/24/20,4486
Austria,AUT,3/25/20,5282
Austria,AUT,3/26/20,5888
Austria,AUT,3/27/20,7029
Austria,AUT,3/28/20,7697
Austria,AUT,3/29/20,8291
Austria,AUT,3/30/20,8813
Austria,AUT,3/31/20,9618
Austria,AUT,4/1/20,10182
Austria,AUT,4/2/20,10711
Austria,AUT,4/3/20,11129
Austria,AUT,4/4/20,11525
Austria,AUT,4/5/20,11766
Austria,AUT,4/6/20,11983
Austria,AUT,4/7/20,12297
Austria,AUT,4/8/20,12640
Austria,AUT,4/9/20,12969
Austria,AUT,4/10/20,13248
Austria,AUT,4/11/20,13560
Austria,AUT,4/12/20,13807
Austria,AUT,4/13/20,13937
Austria,AUT,4/14/20,14043
Austria,AUT,4/15/20,14234
Austria,AUT,4/16/20,14370
Austria,AUT,4/17/20,14448
Austria,AUT,4/18/20,14603
Austria,AUT,4/19/20,14662
Azerbaijan,AZE,12/31/19,0
Azerbaijan,AZE,1/1/20,0
Azerbaijan,AZE,1/2/20,0
Azerbaijan,AZE,1/3/20,0
Azerbaijan,AZE,1/4/20,0
Azerbaijan,AZE,1/5/20,0
Azerbaijan,AZE,1/6/20,0
Azerbaijan,AZE,1/7/20,0
Azerbaijan,AZE,1/8/20,0
Azerbaijan,AZE,1/9/20,0
Azerbaijan,AZE,1/10/20,0
Azerbaijan,AZE,1/11/20,0
Azerbaijan,AZE,1/12/20,0
Azerbaijan,AZE,1/13/20,0
Azerbaijan,AZE,1/14/20,0
Azerbaijan,AZE,1/15/20,0
Azerbaijan,AZE,1/16/20,0
Azerbaijan,AZE,1/17/20,0
Azerbaijan,AZE,1/18/20,0
Azerbaijan,AZE,1/19/20,0
Azerbaijan,AZE,1/20/20,0
Azerbaijan,AZE,1/21/20,0
Azerbaijan,AZE,1/22/20,0
Azerbaijan,AZE,1/23/20,0
Azerbaijan,AZE,1/24/20,0
Azerbaijan,AZE,1/25/20,0
Azerbaijan,AZE,1/26/20,0
Azerbaijan,AZE,1/27/20,0
Azerbaijan,AZE,1/28/20,0
Azerbaijan,AZE,1/29/20,0
Azerbaijan,AZE,1/30/20,0
Azerbaijan,AZE,1/31/20,0
Azerbaijan,AZE,2/1/20,0
Azerbaijan,AZE,2/2/20,0
Azerbaijan,AZE,2/3/20,0
Azerbaijan,AZE,2/4/20,0
Azerbaijan,AZE,2/5/20,0
Azerbaijan,AZE,2/6/20,0
Azerbaijan,AZE,2/7/20,0
Azerbaijan,AZE,2/8/20,0
Azerbaijan,AZE,2/9/20,0
Azerbaijan,AZE,2/10/20,0
Azerbaijan,AZE,2/11/20,0
Azerbaijan,AZE,2/12/20,0
Azerbaijan,AZE,2/13/20,0
Azerbaijan,AZE,2/14/20,0
Azerbaijan,AZE,2/15/20,0
Azerbaijan,AZE,2/16/20,0
Azerbaijan,AZE,2/17/20,0
Azerbaijan,AZE,2/18/20,0
Azerbaijan,AZE,2/19/20,0
Azerbaijan,AZE,2/20/20,0
Azerbaijan,AZE,2/21/20,0
Azerbaijan,AZE,2/22/20,0
Azerbaijan,AZE,2/23/20,0
Azerbaijan,AZE,2/24/20,0
Azerbaijan,AZE,2/25/20,0
Azerbaijan,AZE,2/26/20,0
Azerbaijan,AZE,2/27/20,0
Azerbaijan,AZE,2/28/20,0
Azerbaijan,AZE,2/29/20,1
Azerbaijan,AZE,3/1/20,1
Azerbaijan,AZE,3/2/20,3
Azerbaijan,AZE,3/6/20,6
Azerbaijan,AZE,3/7/20,9
Azerbaijan,AZE,3/11/20,11
Azerbaijan,AZE,3/12/20,13
Azerbaijan,AZE,3/13/20,13
Azerbaijan,AZE,3/15/20,19
Azerbaijan,AZE,3/16/20,19
Azerbaijan,AZE,3/17/20,19
Azerbaijan,AZE,3/18/20,28
Azerbaijan,AZE,3/19/20,34
Azerbaijan,AZE,3/20/20,44
Azerbaijan,AZE,3/21/20,44
Azerbaijan,AZE,3/22/20,53
Azerbaijan,AZE,3/23/20,65
Azerbaijan,AZE,3/24/20,72
Azerbaijan,AZE,3/25/20,87
Azerbaijan,AZE,3/26/20,93
Azerbaijan,AZE,3/27/20,122
Azerbaijan,AZE,3/28/20,165
Azerbaijan,AZE,3/29/20,182
Azerbaijan,AZE,3/30/20,209
Azerbaijan,AZE,3/31/20,273
Azerbaijan,AZE,4/1/20,298
Azerbaijan,AZE,4/2/20,359
Azerbaijan,AZE,4/3/20,400
Azerbaijan,AZE,4/4/20,443
Azerbaijan,AZE,4/5/20,521
Azerbaijan,AZE,4/6/20,584
Azerbaijan,AZE,4/7/20,641
Azerbaijan,AZE,4/8/20,717
Azerbaijan,AZE,4/9/20,822
Azerbaijan,AZE,4/10/20,926
Azerbaijan,AZE,4/11/20,991
Azerbaijan,AZE,4/12/20,1058
Azerbaijan,AZE,4/13/20,1098
Azerbaijan,AZE,4/14/20,1148
Azerbaijan,AZE,4/15/20,1197
Azerbaijan,AZE,4/16/20,1253
Azerbaijan,AZE,4/17/20,1283
Azerbaijan,AZE,4/18/20,1340
Azerbaijan,AZE,4/19/20,1373
Bahamas,BHS,3/16/20,1
Bahamas,BHS,3/17/20,1
Bahamas,BHS,3/20/20,3
Bahamas,BHS,3/21/20,4
Bahamas,BHS,3/22/20,4
Bahamas,BHS,3/23/20,4
Bahamas,BHS,3/24/20,4
Bahamas,BHS,3/25/20,4
Bahamas,BHS,3/26/20,5
Bahamas,BHS,3/27/20,9
Bahamas,BHS,3/28/20,9
Bahamas,BHS,3/29/20,11
Bahamas,BHS,3/30/20,14
Bahamas,BHS,3/31/20,14
Bahamas,BHS,4/1/20,15
Bahamas,BHS,4/2/20,21
Bahamas,BHS,4/3/20,24
Bahamas,BHS,4/4/20,24
Bahamas,BHS,4/5/20,28
Bahamas,BHS,4/6/20,29
Bahamas,BHS,4/7/20,33
Bahamas,BHS,4/8/20,36
Bahamas,BHS,4/9/20,40
Bahamas,BHS,4/10/20,41
Bahamas,BHS,4/11/20,42
Bahamas,BHS,4/12/20,46
Bahamas,BHS,4/13/20,47
Bahamas,BHS,4/14/20,49
Bahamas,BHS,4/15/20,49
Bahamas,BHS,4/16/20,53
Bahamas,BHS,4/17/20,54
Bahamas,BHS,4/18/20,55
Bahamas,BHS,4/19/20,58
Bahrain,BHR,12/31/19,0
Bahrain,BHR,1/1/20,0
Bahrain,BHR,1/2/20,0
Bahrain,BHR,1/3/20,0
Bahrain,BHR,1/4/20,0
Bahrain,BHR,1/5/20,0
Bahrain,BHR,1/6/20,0
Bahrain,BHR,1/7/20,0
Bahrain,BHR,1/8/20,0
Bahrain,BHR,1/9/20,0
Bahrain,BHR,1/10/20,0
Bahrain,BHR,1/11/20,0
Bahrain,BHR,1/12/20,0
Bahrain,BHR,1/13/20,0
Bahrain,BHR,1/14/20,0
Bahrain,BHR,1/15/20,0
Bahrain,BHR,1/16/20,0
Bahrain,BHR,1/17/20,0
Bahrain,BHR,1/18/20,0
Bahrain,BHR,1/19/20,0
Bahrain,BHR,1/20/20,0
Bahrain,BHR,1/21/20,0
Bahrain,BHR,1/22/20,0
Bahrain,BHR,1/23/20,0
Bahrain,BHR,1/24/20,0
Bahrain,BHR,1/25/20,0
Bahrain,BHR,1/26/20,0
Bahrain,BHR,1/27/20,0
Bahrain,BHR,1/28/20,0
Bahrain,BHR,1/29/20,0
Bahrain,BHR,1/30/20,0
Bahrain,BHR,1/31/20,0
Bahrain,BHR,2/1/20,0
Bahrain,BHR,2/2/20,0
Bahrain,BHR,2/3/20,0
Bahrain,BHR,2/4/20,0
Bahrain,BHR,2/5/20,0
Bahrain,BHR,2/6/20,0
Bahrain,BHR,2/7/20,0
Bahrain,BHR,2/8/20,0
Bahrain,BHR,2/9/20,0
Bahrain,BHR,2/10/20,0
Bahrain,BHR,2/11/20,0
Bahrain,BHR,2/12/20,0
Bahrain,BHR,2/13/20,0
Bahrain,BHR,2/14/20,0
Bahrain,BHR,2/15/20,0
Bahrain,BHR,2/16/20,0
Bahrain,BHR,2/17/20,0
Bahrain,BHR,2/18/20,0
Bahrain,BHR,2/19/20,0
Bahrain,BHR,2/20/20,0
Bahrain,BHR,2/21/20,0
Bahrain,BHR,2/22/20,0
Bahrain,BHR,2/23/20,0
Bahrain,BHR,2/24/20,1
Bahrain,BHR,2/25/20,2
Bahrain,BHR,2/26/20,23
Bahrain,BHR,2/27/20,33
Bahrain,BHR,2/28/20,33
Bahrain,BHR,2/29/20,38
Bahrain,BHR,3/1/20,41
Bahrain,BHR,3/2/20,47
Bahrain,BHR,3/4/20,49
Bahrain,BHR,3/5/20,52
Bahrain,BHR,3/6/20,52
Bahrain,BHR,3/7/20,56
Bahrain,BHR,3/8/20,63
Bahrain,BHR,3/9/20,79
Bahrain,BHR,3/10/20,109
Bahrain,BHR,3/11/20,110
Bahrain,BHR,3/12/20,162
Bahrain,BHR,3/13/20,162
Bahrain,BHR,3/14/20,210
Bahrain,BHR,3/15/20,211
Bahrain,BHR,3/16/20,214
Bahrain,BHR,3/17/20,221
Bahrain,BHR,3/18/20,237
Bahrain,BHR,3/19/20,256
Bahrain,BHR,3/20/20,269
Bahrain,BHR,3/21/20,285
Bahrain,BHR,3/22/20,306
Bahrain,BHR,3/23/20,334
Bahrain,BHR,3/24/20,339
Bahrain,BHR,3/25/20,390
Bahrain,BHR,3/26/20,419
Bahrain,BHR,3/27/20,458
Bahrain,BHR,3/28/20,466
Bahrain,BHR,3/29/20,473
Bahrain,BHR,3/30/20,500
Bahrain,BHR,3/31/20,515
Bahrain,BHR,4/1/20,567
Bahrain,BHR,4/2/20,569
Bahrain,BHR,4/3/20,643
Bahrain,BHR,4/4/20,643
Bahrain,BHR,4/5/20,688
Bahrain,BHR,4/6/20,700
Bahrain,BHR,4/7/20,756
Bahrain,BHR,4/8/20,811
Bahrain,BHR,4/9/20,823
Bahrain,BHR,4/10/20,887
Bahrain,BHR,4/11/20,998
Bahrain,BHR,4/12/20,1040
Bahrain,BHR,4/13/20,1136
Bahrain,BHR,4/14/20,1361
Bahrain,BHR,4/15/20,1528
Bahrain,BHR,4/16/20,1673
Bahrain,BHR,4/17/20,1700
Bahrain,BHR,4/18/20,1744
Bahrain,BHR,4/19/20,1773
Bangladesh,BGD,3/9/20,3
Bangladesh,BGD,3/15/20,3
Bangladesh,BGD,3/17/20,5
Bangladesh,BGD,3/18/20,8
Bangladesh,BGD,3/19/20,10
Bangladesh,BGD,3/20/20,10
Bangladesh,BGD,3/21/20,17
Bangladesh,BGD,3/22/20,24
Bangladesh,BGD,3/23/20,27
Bangladesh,BGD,3/24/20,33
Bangladesh,BGD,3/25/20,39
Bangladesh,BGD,3/26/20,39
Bangladesh,BGD,3/27/20,48
Bangladesh,BGD,3/28/20,48
Bangladesh,BGD,3/29/20,48
Bangladesh,BGD,3/30/20,49
Bangladesh,BGD,3/31/20,49
Bangladesh,BGD,4/1/20,51
Bangladesh,BGD,4/2/20,54
Bangladesh,BGD,4/3/20,56
Bangladesh,BGD,4/4/20,61
Bangladesh,BGD,4/5/20,70
Bangladesh,BGD,4/6/20,88
Bangladesh,BGD,4/7/20,123
Bangladesh,BGD,4/8/20,164
Bangladesh,BGD,4/9/20,218
Bangladesh,BGD,4/10/20,330
Bangladesh,BGD,4/11/20,424
Bangladesh,BGD,4/12/20,482
Bangladesh,BGD,4/13/20,621
Bangladesh,BGD,4/14/20,803
Bangladesh,BGD,4/15/20,1012
Bangladesh,BGD,4/16/20,1231
Bangladesh,BGD,4/17/20,1572
Bangladesh,BGD,4/18/20,1838
Bangladesh,BGD,4/19/20,2144
Barbados,BRB,3/18/20,1
Barbados,BRB,3/19/20,1
Barbados,BRB,3/20/20,2
Barbados,BRB,3/21/20,6
Barbados,BRB,3/22/20,14
Barbados,BRB,3/23/20,17
Barbados,BRB,3/24/20,17
Barbados,BRB,3/25/20,18
Barbados,BRB,3/26/20,18
Barbados,BRB,3/27/20,24
Barbados,BRB,3/28/20,24
Barbados,BRB,3/29/20,26
Barbados,BRB,3/30/20,33
Barbados,BRB,3/31/20,34
Barbados,BRB,4/1/20,34
Barbados,BRB,4/2/20,45
Barbados,BRB,4/3/20,45
Barbados,BRB,4/4/20,45
Barbados,BRB,4/5/20,51
Barbados,BRB,4/6/20,56
Barbados,BRB,4/7/20,60
Barbados,BRB,4/8/20,63
Barbados,BRB,4/9/20,63
Barbados,BRB,4/10/20,66
Barbados,BRB,4/11/20,67
Barbados,BRB,4/12/20,68
Barbados,BRB,4/13/20,71
Barbados,BRB,4/14/20,72
Barbados,BRB,4/15/20,73
Barbados,BRB,4/16/20,75
Barbados,BRB,4/17/20,75
Barbados,BRB,4/18/20,75
Barbados,BRB,4/19/20,75
Belarus,BLR,12/31/19,0
Belarus,BLR,1/1/20,0
Belarus,BLR,1/2/20,0
Belarus,BLR,1/3/20,0
Belarus,BLR,1/4/20,0
Belarus,BLR,1/5/20,0
Belarus,BLR,1/6/20,0
Belarus,BLR,1/7/20,0
Belarus,BLR,1/8/20,0
Belarus,BLR,1/9/20,0
Belarus,BLR,1/10/20,0
Belarus,BLR,1/11/20,0
Belarus,BLR,1/12/20,0
Belarus,BLR,1/13/20,0
Belarus,BLR,1/14/20,0
Belarus,BLR,1/15/20,0
Belarus,BLR,1/16/20,0
Belarus,BLR,1/17/20,0
Belarus,BLR,1/18/20,0
Belarus,BLR,1/19/20,0
Belarus,BLR,1/20/20,0
Belarus,BLR,1/21/20,0
Belarus,BLR,1/22/20,0
Belarus,BLR,1/23/20,0
Belarus,BLR,1/24/20,0
Belarus,BLR,1/25/20,0
Belarus,BLR,1/26/20,0
Belarus,BLR,1/27/20,0
Belarus,BLR,1/28/20,0
Belarus,BLR,1/29/20,0
Belarus,BLR,1/30/20,0
Belarus,BLR,1/31/20,0
Belarus,BLR,2/1/20,0
Belarus,BLR,2/2/20,0
Belarus,BLR,2/3/20,0
Belarus,BLR,2/4/20,0
Belarus,BLR,2/5/20,0
Belarus,BLR,2/6/20,0
Belarus,BLR,2/7/20,0
Belarus,BLR,2/8/20,0
Belarus,BLR,2/9/20,0
Belarus,BLR,2/10/20,0
Belarus,BLR,2/11/20,0
Belarus,BLR,2/12/20,0
Belarus,BLR,2/13/20,0
Belarus,BLR,2/14/20,0
Belarus,BLR,2/15/20,0
Belarus,BLR,2/16/20,0
Belarus,BLR,2/17/20,0
Belarus,BLR,2/18/20,0
Belarus,BLR,2/19/20,0
Belarus,BLR,2/20/20,0
Belarus,BLR,2/21/20,0
Belarus,BLR,2/22/20,0
Belarus,BLR,2/23/20,0
Belarus,BLR,2/24/20,0
Belarus,BLR,2/25/20,0
Belarus,BLR,2/26/20,0
Belarus,BLR,2/27/20,0
Belarus,BLR,2/28/20,1
Belarus,BLR,2/29/20,1
Belarus,BLR,3/1/20,1
Belarus,BLR,3/2/20,1
Belarus,BLR,3/4/20,4
Belarus,BLR,3/5/20,6
Belarus,BLR,3/11/20,9
Belarus,BLR,3/12/20,12
Belarus,BLR,3/13/20,21
Belarus,BLR,3/16/20,27
Belarus,BLR,3/17/20,36
Belarus,BLR,3/18/20,36
Belarus,BLR,3/19/20,46
Belarus,BLR,3/20/20,57
Belarus,BLR,3/21/20,57
Belarus,BLR,3/22/20,76
Belarus,BLR,3/23/20,76
Belarus,BLR,3/24/20,81
Belarus,BLR,3/25/20,81
Belarus,BLR,3/26/20,86
Belarus,BLR,3/27/20,86
Belarus,BLR,3/28/20,94
Belarus,BLR,3/29/20,94
Belarus,BLR,3/30/20,94
Belarus,BLR,3/31/20,105
Belarus,BLR,4/1/20,152
Belarus,BLR,4/2/20,152
Belarus,BLR,4/3/20,254
Belarus,BLR,4/4/20,351
Belarus,BLR,4/5/20,394
Belarus,BLR,4/6/20,564
Belarus,BLR,4/7/20,700
Belarus,BLR,4/8/20,861
Belarus,BLR,4/9/20,1066
Belarus,BLR,4/10/20,1486
Belarus,BLR,4/11/20,1981
Belarus,BLR,4/12/20,2226
Belarus,BLR,4/13/20,2578
Belarus,BLR,4/14/20,2919
Belarus,BLR,4/15/20,3281
Belarus,BLR,4/16/20,3728
Belarus,BLR,4/17/20,4204
Belarus,BLR,4/18/20,4779
Belarus,BLR,4/19/20,4779
Belgium,BEL,12/31/19,0
Belgium,BEL,1/1/20,0
Belgium,BEL,1/2/20,0
Belgium,BEL,1/3/20,0
Belgium,BEL,1/4/20,0
Belgium,BEL,1/5/20,0
Belgium,BEL,1/6/20,0
Belgium,BEL,1/7/20,0
Belgium,BEL,1/8/20,0
Belgium,BEL,1/9/20,0
Belgium,BEL,1/10/20,0
Belgium,BEL,1/11/20,0
Belgium,BEL,1/12/20,0
Belgium,BEL,1/13/20,0
Belgium,BEL,1/14/20,0
Belgium,BEL,1/15/20,0
Belgium,BEL,1/16/20,0
Belgium,BEL,1/17/20,0
Belgium,BEL,1/18/20,0
Belgium,BEL,1/19/20,0
Belgium,BEL,1/20/20,0
Belgium,BEL,1/21/20,0
Belgium,BEL,1/22/20,0
Belgium,BEL,1/23/20,0
Belgium,BEL,1/24/20,0
Belgium,BEL,1/25/20,0
Belgium,BEL,1/26/20,0
Belgium,BEL,1/27/20,0
Belgium,BEL,1/28/20,0
Belgium,BEL,1/29/20,0
Belgium,BEL,1/30/20,0
Belgium,BEL,1/31/20,0
Belgium,BEL,2/1/20,0
Belgium,BEL,2/2/20,0
Belgium,BEL,2/3/20,0
Belgium,BEL,2/4/20,1
Belgium,BEL,2/5/20,1
Belgium,BEL,2/6/20,1
Belgium,BEL,2/7/20,1
Belgium,BEL,2/8/20,1
Belgium,BEL,2/9/20,1
Belgium,BEL,2/10/20,1
Belgium,BEL,2/11/20,1
Belgium,BEL,2/12/20,1
Belgium,BEL,2/13/20,1
Belgium,BEL,2/14/20,1
Belgium,BEL,2/15/20,1
Belgium,BEL,2/16/20,1
Belgium,BEL,2/17/20,1
Belgium,BEL,2/18/20,1
Belgium,BEL,2/19/20,1
Belgium,BEL,2/20/20,1
Belgium,BEL,2/21/20,1
Belgium,BEL,2/22/20,1
Belgium,BEL,2/23/20,1
Belgium,BEL,2/24/20,1
Belgium,BEL,2/25/20,1
Belgium,BEL,2/26/20,1
Belgium,BEL,2/27/20,1
Belgium,BEL,2/28/20,1
Belgium,BEL,2/29/20,1
Belgium,BEL,3/1/20,1
Belgium,BEL,3/2/20,2
Belgium,BEL,3/3/20,8
Belgium,BEL,3/4/20,13
Belgium,BEL,3/5/20,23
Belgium,BEL,3/6/20,50
Belgium,BEL,3/7/20,109
Belgium,BEL,3/8/20,169
Belgium,BEL,3/9/20,200
Belgium,BEL,3/10/20,239
Belgium,BEL,3/11/20,267
Belgium,BEL,3/12/20,314
Belgium,BEL,3/13/20,399
Belgium,BEL,3/14/20,559
Belgium,BEL,3/15/20,689
Belgium,BEL,3/16/20,886
Belgium,BEL,3/17/20,1085
Belgium,BEL,3/18/20,1243
Belgium,BEL,3/19/20,1486
Belgium,BEL,3/20/20,1795
Belgium,BEL,3/21/20,2257
Belgium,BEL,3/22/20,2815
Belgium,BEL,3/23/20,3401
Belgium,BEL,3/24/20,3743
Belgium,BEL,3/25/20,4269
Belgium,BEL,3/26/20,4937
Belgium,BEL,3/27/20,6235
Belgium,BEL,3/28/20,7284
Belgium,BEL,3/29/20,9134
Belgium,BEL,3/30/20,10836
Belgium,BEL,3/31/20,11899
Belgium,BEL,4/1/20,12775
Belgium,BEL,4/2/20,13964
Belgium,BEL,4/3/20,15348
Belgium,BEL,4/4/20,16770
Belgium,BEL,4/5/20,18431
Belgium,BEL,4/6/20,19691
Belgium,BEL,4/7/20,20814
Belgium,BEL,4/8/20,22194
Belgium,BEL,4/9/20,23403
Belgium,BEL,4/10/20,24983
Belgium,BEL,4/11/20,26667
Belgium,BEL,4/12/20,28018
Belgium,BEL,4/13/20,29647
Belgium,BEL,4/14/20,30589
Belgium,BEL,4/15/20,31119
Belgium,BEL,4/16/20,33573
Belgium,BEL,4/17/20,34809
Belgium,BEL,4/18/20,36138
Belgium,BEL,4/19/20,37183
Belize,BLZ,3/24/20,1
Belize,BLZ,3/25/20,1
Belize,BLZ,3/26/20,2
Belize,BLZ,3/27/20,2
Belize,BLZ,3/28/20,2
Belize,BLZ,3/29/20,2
Belize,BLZ,3/30/20,2
Belize,BLZ,3/31/20,3
Belize,BLZ,4/1/20,3
Belize,BLZ,4/2/20,3
