Entity,ISO3,Date, (cases per million),Days since the total confirmed cases per million people reached 1 (days)
Armenia,ARM,1/10/20,0,
Armenia,ARM,1/11/20,0,
Armenia,ARM,1/12/20,0,
Armenia,ARM,1/13/20,0,
Armenia,ARM,1/14/20,0,
Armenia,ARM,1/15/20,0,
Armenia,ARM,1/16/20,0,
Armenia,ARM,1/17/20,0,
Armenia,ARM,1/18/20,0,
Armenia,ARM,1/19/20,0,
Armenia,ARM,1/20/20,0,
Armenia,ARM,1/21/20,0,
Armenia,ARM,1/22/20,0,
Armenia,ARM,1/23/20,0,
Armenia,ARM,1/24/20,0,
Armenia,ARM,1/25/20,0,
Armenia,ARM,1/26/20,0,
Armenia,ARM,1/27/20,0,
Armenia,ARM,1/28/20,0,
Armenia,ARM,1/29/20,0,
Armenia,ARM,1/30/20,0,
Armenia,ARM,1/31/20,0,
Armenia,ARM,2/1/20,0,
Armenia,ARM,2/2/20,0,
Armenia,ARM,2/3/20,0,
Armenia,ARM,2/4/20,0,
Armenia,ARM,2/5/20,0,
Armenia,ARM,2/6/20,0,
Armenia,ARM,2/7/20,0,
Armenia,ARM,2/8/20,0,
Armenia,ARM,2/9/20,0,
Armenia,ARM,2/10/20,0,
Armenia,ARM,2/11/20,0,
Armenia,ARM,2/12/20,0,
Armenia,ARM,2/13/20,0,
Armenia,ARM,2/14/20,0,
Armenia,ARM,2/15/20,0,
Armenia,ARM,2/16/20,0,
Armenia,ARM,2/17/20,0,
Armenia,ARM,2/18/20,0,
Armenia,ARM,2/19/20,0,
Armenia,ARM,2/20/20,0,
Armenia,ARM,2/21/20,0,
Armenia,ARM,2/22/20,0,
Armenia,ARM,2/23/20,0,
Armenia,ARM,2/24/20,0,
Armenia,ARM,2/25/20,0,
Armenia,ARM,2/26/20,0,
Armenia,ARM,2/27/20,0,
Armenia,ARM,2/28/20,0,
Armenia,ARM,2/29/20,0,
Armenia,ARM,3/1/20,0.33746913,
Armenia,ARM,3/2/20,0.33746913,
Armenia,ARM,3/12/20,1.34987652,0
Armenia,ARM,3/13/20,2.02481478,1
Armenia,ARM,3/14/20,4.38709869,2
Armenia,ARM,3/15/20,6.7493826,3
Armenia,ARM,3/16/20,10.1240739,4
Armenia,ARM,3/17/20,17.54839476,5
Armenia,ARM,3/18/20,26.32259214,6
Armenia,ARM,3/19/20,38.80894995,7
Armenia,ARM,3/20/20,41.17123386,8
Armenia,ARM,3/21/20,45.89580168,9
Armenia,ARM,3/22/20,53.9950608,10
Armenia,ARM,3/23/20,64.1191347,11
Armenia,ARM,3/24/20,65.46901122,12
Armenia,ARM,3/25/20,89.42931945,13
Armenia,ARM,3/26/20,97.8660477,14
Armenia,ARM,3/27/20,111.0273438,15
Armenia,ARM,3/28/20,125.5385164,16
Armenia,ARM,3/29/20,143.0869111,17
Armenia,ARM,3/30/20,143.0869111,18
Armenia,ARM,3/31/20,162.6601207,19
Armenia,ARM,4/1/20,179.5335772,20
Armenia,ARM,4/2/20,192.6948732,21
Armenia,ARM,4/3/20,223.7420332,22
Armenia,ARM,4/4/20,248.3772797,23
Armenia,ARM,4/5/20,259.8512301,24
Armenia,ARM,4/6/20,277.3996249,25
Armenia,ARM,4/7/20,281.1117853,26
Armenia,ARM,4/8/20,287.8611679,27
Armenia,ARM,4/9/20,297.3103035,28
Armenia,ARM,4/10/20,310.8090687,29
Armenia,ARM,4/11/20,316.2085748,30
Armenia,ARM,4/12/20,326.3326487,31
Armenia,ARM,4/13/20,341.8562287,32
Armenia,ARM,4/14/20,350.6304261,33
Armenia,ARM,4/15/20,374.9282034,34
Armenia,ARM,4/16/20,391.1267217,35
Armenia,ARM,4/17/20,405.3004251,36
Armenia,ARM,4/18/20,421.1614743,37
Armenia,ARM,4/19/20,435.6726468,38
Aruba,ABW,3/13/20,18.73255531,0
Aruba,ABW,3/14/20,,1
Aruba,ABW,3/15/20,,2
Aruba,ABW,3/16/20,,3
Aruba,ABW,3/17/20,,4
Aruba,ABW,3/18/20,,5
Aruba,ABW,3/19/20,,6
Aruba,ABW,3/20/20,37.46511062,7
Aruba,ABW,3/21/20,,8
Aruba,ABW,3/22/20,,9
Aruba,ABW,3/23/20,,10
Aruba,ABW,3/24/20,112.3953318,11
Aruba,ABW,3/25/20,159.2267201,12
Aruba,ABW,3/26/20,177.9592754,13
Aruba,ABW,3/27/20,262.2557743,14
Aruba,ABW,3/28/20,262.2557743,15
Aruba,ABW,3/29/20,262.2557743,16
Aruba,ABW,3/30/20,468.3138827,17
Aruba,ABW,3/31/20,,18
Aruba,ABW,4/1/20,515.145271,19
Aruba,ABW,4/2/20,515.145271,20
Aruba,ABW,4/3/20,561.9766592,21
Aruba,ABW,4/4/20,580.7092145,22
Aruba,ABW,4/5/20,599.4417699,23
Aruba,ABW,4/6/20,599.4417699,24
Aruba,ABW,4/7/20,665.0057134,25
Aruba,ABW,4/8/20,693.1045464,26
Aruba,ABW,4/9/20,721.2033794,27
Aruba,ABW,4/10/20,768.0347676,28
Aruba,ABW,4/11/20,805.4998782,29
Aruba,ABW,4/12/20,861.6975442,30
Aruba,ABW,4/13/20,861.6975442,31
Aruba,ABW,4/14/20,861.6975442,32
Aruba,ABW,4/15/20,861.6975442,33
Aruba,ABW,4/16/20,871.0638218,34
Aruba,ABW,4/17/20,889.7963771,35
Aruba,ABW,4/18/20,899.1626548,36
Aruba,ABW,4/19/20,899.1626548,37
Asia,,12/31/19,0.005817643,
Asia,,1/1/20,0.005817643,
Asia,,1/2/20,0.005817643,
Asia,,1/3/20,0.009480603,
Asia,,1/4/20,0.009480603,
Asia,,1/5/20,0.012712627,
Asia,,1/6/20,0.012712627,
Asia,,1/7/20,0.012712627,
Asia,,1/8/20,0.012712627,
Asia,,1/9/20,0.012712627,
Asia,,1/10/20,0.012712627,
Asia,,1/11/20,0.012712627,
Asia,,1/12/20,0.012712627,
Asia,,1/13/20,0.012928096,
Asia,,1/14/20,0.012928096,
Asia,,1/15/20,0.013143564,
Asia,,1/16/20,0.013143564,
Asia,,1/17/20,0.014220905,
Asia,,1/18/20,0.017883866,
Asia,,1/19/20,0.047187549,
Asia,,1/20/20,0.051496914,
Asia,,1/21/20,0.08424809,
Asia,,1/22/20,0.114844583,
Asia,,1/23/20,0.135745004,
Asia,,1/24/20,0.193059561,
Asia,,1/25/20,0.289589342,
Asia,,1/26/20,0.433737608,
Asia,,1/27/20,0.604819406,
Asia,,1/28/20,0.985120885,
Asia,,1/29/20,1.302936569,0
Asia,,1/30/20,1.680436961,1
Asia,,1/31/20,2.110080672,2
Asia,,2/1/20,2.564718701,3
Asia,,2/2/20,3.12579805,4
Asia,,2/3/20,3.732125734,5
Asia,,2/4/20,4.430242897,6
Asia,,2/5/20,5.26949177,7
Asia,,2/6/20,6.075127595,8
Asia,,2/7/20,6.758592916,9
Asia,,2/8/20,7.498295453,10
Asia,,2/9/20,8.062391358,11
Asia,,2/10/20,8.704702242,12
Asia,,2/11/20,9.242295551,13
Asia,,2/12/20,9.679911587,14
Asia,,2/13/20,12.94404026,15
Asia,,2/14/20,13.84168103,16
Asia,,2/15/20,14.39284884,17
Asia,,2/16/20,14.82981847,18
Asia,,2/17/20,15.2749759,19
Asia,,2/18/20,15.68350372,20
Asia,,2/19/20,16.06617535,21
Asia,,2/20/20,16.16378247,22
Asia,,2/21/20,16.3747259,23
Asia,,2/22/20,16.60053663,24
Asia,,2/23/20,16.80415414,25
Asia,,2/24/20,16.89314253,26
Asia,,2/25/20,17.03858361,27
Asia,,2/26/20,17.20147761,28
Asia,,2/27/20,17.41392932,29
Asia,,2/28/20,17.61216012,30
Asia,,2/29/20,17.94074921,31
Asia,,3/1/20,18.24348212,32
Asia,,3/2/20,18.52962397,33
Asia,,3/3/20,18.80391506,34
Asia,,3/4/20,19.13013401,35
Asia,,3/5/20,19.40011574,36
Asia,,3/6/20,19.69250617,37
Asia,,3/7/20,20.11525489,38
Asia,,3/8/20,20.46539082,39
Asia,,3/9/20,20.71641134,40
Asia,,3/10/20,20.91291839,41
Asia,,3/11/20,21.2027232,42
Asia,,3/12/20,21.55458287,43
Asia,,3/13/20,21.85042079,44
Asia,,3/14/20,22.2427885,45
Asia,,3/15/20,22.63213964,46
Asia,,3/16/20,23.05079447,47
Asia,,3/17/20,23.44359311,48
Asia,,3/18/20,23.86267888,49
Asia,,3/19/20,24.31688597,50
Asia,,3/20/20,24.8346562,51
Asia,,3/21/20,25.38194558,52
Asia,,3/22/20,26.02382552,53
Asia,,3/23/20,26.61334668,54
Asia,,3/24/20,27.30456886,55
Asia,,3/25/20,28.19509918,56
Asia,,3/26/20,29.1894852,57
Asia,,3/27/20,30.34891991,58
Asia,,3/28/20,31.86775568,59
Asia,,3/29/20,33.46480642,60
Asia,,3/30/20,34.99420013,61
Asia,,3/31/20,36.63175891,62
Asia,,4/1/20,38.27944469,63
Asia,,4/2/20,40.12256019,64
Asia,,4/3/20,42.03505647,65
Asia,,4/4/20,43.39272198,66
Asia,,4/5/20,46.04966109,67
Asia,,4/6/20,48.24873015,68
Asia,,4/7/20,50.26680588,69
Asia,,4/8/20,52.34025695,70
Asia,,4/9/20,54.39194572,71
Asia,,4/10/20,56.58498167,72
Asia,,4/11/20,58.96612141,73
Asia,,4/12/20,61.78466172,74
Asia,,4/13/20,64.26750249,75
Asia,,4/14/20,66.80140923,76
Asia,,4/15/20,69.22370341,77
Asia,,4/16/20,71.68392,78
Asia,,4/17/20,74.4828527,79
Asia,,4/18/20,77.03141128,80
Asia,,4/19/20,79.68123994,81
Australia,AUS,12/31/19,0,
Australia,AUS,1/1/20,0,
Australia,AUS,1/2/20,0,
Australia,AUS,1/3/20,0,
Australia,AUS,1/4/20,0,
Australia,AUS,1/5/20,0,
Australia,AUS,1/6/20,0,
Australia,AUS,1/7/20,0,
Australia,AUS,1/8/20,0,
Australia,AUS,1/9/20,0,
Australia,AUS,1/10/20,0,
Australia,AUS,1/11/20,0,
Australia,AUS,1/12/20,0,
Australia,AUS,1/13/20,0,
Australia,AUS,1/14/20,0,
Australia,AUS,1/15/20,0,
Australia,AUS,1/16/20,0,
Australia,AUS,1/17/20,0,
Australia,AUS,1/18/20,0,
Australia,AUS,1/19/20,0,
Australia,AUS,1/20/20,0,
Australia,AUS,1/21/20,0,
Australia,AUS,1/22/20,0,
Australia,AUS,1/23/20,0,
Australia,AUS,1/24/20,0,
Australia,AUS,1/25/20,0.039215869,
Australia,AUS,1/26/20,0.156863477,
Australia,AUS,1/27/20,0.156863477,
Australia,AUS,1/28/20,0.156863477,
Australia,AUS,1/29/20,0.156863477,
Australia,AUS,1/30/20,0.235295216,
Australia,AUS,1/31/20,0.274511085,
Australia,AUS,2/1/20,0.352942824,
Australia,AUS,2/2/20,0.431374562,
Australia,AUS,2/3/20,0.431374562,
Australia,AUS,2/4/20,0.431374562,
Australia,AUS,2/5/20,0.470590431,
Australia,AUS,2/6/20,0.509806301,
Australia,AUS,2/7/20,0.54902217,
Australia,AUS,2/8/20,0.54902217,
Australia,AUS,2/9/20,0.54902217,
Australia,AUS,2/10/20,0.54902217,
Australia,AUS,2/11/20,0.54902217,
Australia,AUS,2/12/20,0.54902217,
Australia,AUS,2/13/20,0.54902217,
Australia,AUS,2/14/20,0.588238039,
Australia,AUS,2/15/20,0.588238039,
Australia,AUS,2/16/20,0.588238039,
Australia,AUS,2/17/20,0.588238039,
Australia,AUS,2/18/20,0.588238039,
Australia,AUS,2/19/20,0.588238039,
Australia,AUS,2/20/20,0.588238039,
Australia,AUS,2/21/20,0.666669778,
Australia,AUS,2/22/20,0.823533255,
Australia,AUS,2/23/20,0.862749124,
Australia,AUS,2/24/20,0.862749124,
Australia,AUS,2/25/20,0.862749124,
Australia,AUS,2/26/20,0.862749124,
Australia,AUS,2/27/20,0.901964993,
Australia,AUS,2/28/20,0.901964993,
Australia,AUS,2/29/20,0.980396732,
Australia,AUS,3/1/20,1.019612601,0
Australia,AUS,3/2/20,1.137260209,1
Australia,AUS,3/3/20,1.294123686,2
Australia,AUS,3/4/20,1.607850641,3
Australia,AUS,3/5/20,2.039225203,4
Australia,AUS,3/6/20,2.313736288,5
Australia,AUS,3/7/20,2.470599765,6
Australia,AUS,3/8/20,2.901974327,7
Australia,AUS,3/9/20,3.137269543,8
Australia,AUS,3/10/20,3.921586928,9
Australia,AUS,3/11/20,4.39217736,10
Australia,AUS,3/12/20,4.94119953,11
Australia,AUS,3/13/20,6.117675608,12
Australia,AUS,3/14/20,7.725526249,13
Australia,AUS,3/15/20,9.764751451,14
Australia,AUS,3/16/20,11.68632905,15
Australia,AUS,3/17/20,14.70595098,16
Australia,AUS,3/18/20,17.80400465,17
Australia,AUS,3/19/20,22.15696614,18
Australia,AUS,3/20/20,27.80405132,19
Australia,AUS,3/21/20,34.27466975,20
Australia,AUS,3/22/20,43.05902447,21
Australia,AUS,3/23/20,67.0199206,22
Australia,AUS,3/24/20,71.4905297,23
Australia,AUS,3/25/20,95.02005127,24
Australia,AUS,3/26/20,109.7652181,25
Australia,AUS,3/27/20,124.1574421,26
Australia,AUS,3/28/20,132.4712064,27
Australia,AUS,3/29/20,149.3732461,28
Australia,AUS,3/30/20,160.510553,29
Australia,AUS,3/31/20,178.7067163,30
Australia,AUS,4/1/20,184.5890967,31
Australia,AUS,4/2/20,195.1381655,32
Australia,AUS,4/3/20,204.8637011,33
Australia,AUS,4/4/20,217.5696428,34
Australia,AUS,4/5/20,223.0206486,35
Australia,AUS,4/6/20,225.2559532,36
Australia,AUS,4/7/20,229.1775401,37
Australia,AUS,4/8/20,233.5697174,38
Australia,AUS,4/9/20,237.3344409,39
Australia,AUS,4/10/20,241.2560278,40
Australia,AUS,4/11/20,244.6285926,41
Australia,AUS,4/12/20,246.6286019,42
Australia,AUS,4/13/20,247.9227256,43
Australia,AUS,4/14/20,249.6482238,44
Australia,AUS,4/15/20,251.6090173,45
Australia,AUS,4/16/20,253.2560838,46
Australia,AUS,4/17/20,254.7855027,47
Australia,AUS,4/18/20,256.197274,48
Australia,AUS,4/19/20,258.2757151,49
Austria,AUT,12/31/19,0,
Austria,AUT,1/1/20,0,
Austria,AUT,1/2/20,0,
Austria,AUT,1/3/20,0,
Austria,AUT,1/4/20,0,
Austria,AUT,1/5/20,0,
Austria,AUT,1/6/20,0,
Austria,AUT,1/7/20,0,
Austria,AUT,1/8/20,0,
Austria,AUT,1/9/20,0,
Austria,AUT,1/10/20,0,
Austria,AUT,1/11/20,0,
Austria,AUT,1/12/20,0,
Austria,AUT,1/13/20,0,
Austria,AUT,1/14/20,0,
Austria,AUT,1/15/20,0,
Austria,AUT,1/16/20,0,
Austria,AUT,1/17/20,0,
Austria,AUT,1/18/20,0,
Austria,AUT,1/19/20,0,
Austria,AUT,1/20/20,0,
Austria,AUT,1/21/20,0,
Austria,AUT,1/22/20,0,
Austria,AUT,1/23/20,0,
Austria,AUT,1/24/20,0,
Austria,AUT,1/25/20,0,
Austria,AUT,1/26/20,0,
Austria,AUT,1/27/20,0,
Austria,AUT,1/28/20,0,
Austria,AUT,1/29/20,0,
Austria,AUT,1/30/20,0,
Austria,AUT,1/31/20,0,
Austria,AUT,2/1/20,0,
Austria,AUT,2/2/20,0,
Austria,AUT,2/3/20,0,
Austria,AUT,2/4/20,0,
Austria,AUT,2/5/20,0,
Austria,AUT,2/6/20,0,
Austria,AUT,2/7/20,0,
Austria,AUT,2/8/20,0,
Austria,AUT,2/9/20,0,
Austria,AUT,2/10/20,0,
Austria,AUT,2/11/20,0,
Austria,AUT,2/12/20,0,
Austria,AUT,2/13/20,0,
Austria,AUT,2/14/20,0,
Austria,AUT,2/15/20,0,
Austria,AUT,2/16/20,0,
Austria,AUT,2/17/20,0,
Austria,AUT,2/18/20,0,
Austria,AUT,2/19/20,0,
Austria,AUT,2/20/20,0,
Austria,AUT,2/21/20,0,
Austria,AUT,2/22/20,0,
Austria,AUT,2/23/20,0,
Austria,AUT,2/24/20,0,
Austria,AUT,2/25/20,0,
Austria,AUT,2/26/20,0.22206431,
Austria,AUT,2/27/20,0.22206431,
Austria,AUT,2/28/20,0.555160775,
Austria,AUT,2/29/20,0.777225084,
Austria,AUT,3/1/20,1.110321549,0
Austria,AUT,3/2/20,1.554450169,1
Austria,AUT,3/3/20,1.998578788,2
Austria,AUT,3/4/20,2.664771718,3
Austria,AUT,3/5/20,3.219932492,4
Austria,AUT,3/6/20,4.552318351,5
Austria,AUT,3/7/20,8.216379463,6
Austria,AUT,3/8/20,10.99218334,7
Austria,AUT,3/9/20,11.3252798,8
Austria,AUT,3/10/20,14.54521229,9
Austria,AUT,3/11/20,20.20785219,10
Austria,AUT,3/12/20,27.31391011,11
Austria,AUT,3/13/20,40.08260792,12
Austria,AUT,3/14/20,55.96020608,13
Austria,AUT,3/15/20,72.72606147,14
Austria,AUT,3/16/20,95.48765322,15
Austria,AUT,3/17/20,112.8086694,16
Austria,AUT,3/18/20,147.8948303,17
Austria,AUT,3/19/20,182.758927,18
Austria,AUT,3/20/20,243.8266122,19
Austria,AUT,3/21/20,294.1241784,20
Austria,AUT,3/22/20,335.7612365,21
Austria,AUT,3/23/20,403.1577545,22
Austria,AUT,3/24/20,498.0902469,23
Austria,AUT,3/25/20,586.4718422,24
Austria,AUT,3/26/20,653.7573281,25
Austria,AUT,3/27/20,780.4450169,26
Austria,AUT,3/28/20,854.6144964,27
Austria,AUT,3/29/20,920.5675964,28
Austria,AUT,3/30/20,978.5263812,29
Austria,AUT,3/31/20,1067.907266,30
Austria,AUT,4/1/20,1130.529401,31
Austria,AUT,4/2/20,1189.265411,32
Austria,AUT,4/3/20,1235.676852,33
Austria,AUT,4/4/20,1279.645585,34
Austria,AUT,4/5/20,1306.404335,35
Austria,AUT,4/6/20,1330.498312,36
Austria,AUT,4/7/20,1365.362409,37
Austria,AUT,4/8/20,1403.446438,38
Austria,AUT,4/9/20,1439.976017,39
Austria,AUT,4/10/20,1470.953988,40
Austria,AUT,4/11/20,1505.596021,41
Austria,AUT,4/12/20,1533.020963,42
Austria,AUT,4/13/20,1547.455143,43
Austria,AUT,4/14/20,1559.224551,44
Austria,AUT,4/15/20,1580.431693,45
Austria,AUT,4/16/20,1595.532066,46
Austria,AUT,4/17/20,1604.192574,47
Austria,AUT,4/18/20,1621.402558,48
Austria,AUT,4/19/20,1627.953455,49
Azerbaijan,AZE,12/31/19,0,
Azerbaijan,AZE,1/1/20,0,
Azerbaijan,AZE,1/2/20,0,
Azerbaijan,AZE,1/3/20,0,
Azerbaijan,AZE,1/4/20,0,
Azerbaijan,AZE,1/5/20,0,
Azerbaijan,AZE,1/6/20,0,
Azerbaijan,AZE,1/7/20,0,
Azerbaijan,AZE,1/8/20,0,
Azerbaijan,AZE,1/9/20,0,
Azerbaijan,AZE,1/10/20,0,
Azerbaijan,AZE,1/11/20,0,
Azerbaijan,AZE,1/12/20,0,
Azerbaijan,AZE,1/13/20,0,
Azerbaijan,AZE,1/14/20,0,
Azerbaijan,AZE,1/15/20,0,
Azerbaijan,AZE,1/16/20,0,
Azerbaijan,AZE,1/17/20,0,
Azerbaijan,AZE,1/18/20,0,
Azerbaijan,AZE,1/19/20,0,
Azerbaijan,AZE,1/20/20,0,
Azerbaijan,AZE,1/21/20,0,
Azerbaijan,AZE,1/22/20,0,
Azerbaijan,AZE,1/23/20,0,
Azerbaijan,AZE,1/24/20,0,
Azerbaijan,AZE,1/25/20,0,
Azerbaijan,AZE,1/26/20,0,
Azerbaijan,AZE,1/27/20,0,
Azerbaijan,AZE,1/28/20,0,
Azerbaijan,AZE,1/29/20,0,
Azerbaijan,AZE,1/30/20,0,
Azerbaijan,AZE,1/31/20,0,
Azerbaijan,AZE,2/1/20,0,
Azerbaijan,AZE,2/2/20,0,
Azerbaijan,AZE,2/3/20,0,
Azerbaijan,AZE,2/4/20,0,
Azerbaijan,AZE,2/5/20,0,
Azerbaijan,AZE,2/6/20,0,
Azerbaijan,AZE,2/7/20,0,
Azerbaijan,AZE,2/8/20,0,
Azerbaijan,AZE,2/9/20,0,
Azerbaijan,AZE,2/10/20,0,
Azerbaijan,AZE,2/11/20,0,
Azerbaijan,AZE,2/12/20,0,
Azerbaijan,AZE,2/13/20,0,
Azerbaijan,AZE,2/14/20,0,
Azerbaijan,AZE,2/15/20,0,
Azerbaijan,AZE,2/16/20,0,
Azerbaijan,AZE,2/17/20,0,
Azerbaijan,AZE,2/18/20,0,
Azerbaijan,AZE,2/19/20,0,
Azerbaijan,AZE,2/20/20,0,
Azerbaijan,AZE,2/21/20,0,
Azerbaijan,AZE,2/22/20,0,
Azerbaijan,AZE,2/23/20,0,
Azerbaijan,AZE,2/24/20,0,
Azerbaijan,AZE,2/25/20,0,
Azerbaijan,AZE,2/26/20,0,
Azerbaijan,AZE,2/27/20,0,
Azerbaijan,AZE,2/28/20,0,
Azerbaijan,AZE,2/29/20,0.098627354,
Azerbaijan,AZE,3/1/20,0.098627354,
Azerbaijan,AZE,3/2/20,0.295882061,
Azerbaijan,AZE,3/6/20,0.591764123,
Azerbaijan,AZE,3/7/20,0.887646184,
Azerbaijan,AZE,3/11/20,1.084900892,0
Azerbaijan,AZE,3/12/20,1.282155599,1
Azerbaijan,AZE,3/13/20,1.282155599,2
Azerbaijan,AZE,3/14/20,,3
Azerbaijan,AZE,3/15/20,1.873919722,4
Azerbaijan,AZE,3/16/20,1.873919722,5
Azerbaijan,AZE,3/17/20,1.873919722,6
Azerbaijan,AZE,3/18/20,2.761565906,7
Azerbaijan,AZE,3/19/20,3.353330029,8
Azerbaijan,AZE,3/20/20,4.339603567,9
Azerbaijan,AZE,3/21/20,4.339603567,10
Azerbaijan,AZE,3/22/20,5.227249752,11
Azerbaijan,AZE,3/23/20,6.410777997,12
Azerbaijan,AZE,3/24/20,7.101169474,13
Azerbaijan,AZE,3/25/20,8.580579781,14
Azerbaijan,AZE,3/26/20,9.172343904,15
Azerbaijan,AZE,3/27/20,12.03253716,16
Azerbaijan,AZE,3/28/20,16.27351338,17
Azerbaijan,AZE,3/29/20,17.95017839,18
Azerbaijan,AZE,3/30/20,20.61311694,19
Azerbaijan,AZE,3/31/20,26.92526759,20
Azerbaijan,AZE,4/1/20,29.39095143,21
Azerbaijan,AZE,4/2/20,35.40722002,22
Azerbaijan,AZE,4/3/20,39.45094152,23
Azerbaijan,AZE,4/4/20,43.69191773,24
Azerbaijan,AZE,4/5/20,51.38485133,25
Azerbaijan,AZE,4/6/20,57.59837462,26
Azerbaijan,AZE,4/7/20,63.22013379,27
Azerbaijan,AZE,4/8/20,70.71581268,28
Azerbaijan,AZE,4/9/20,81.07168483,29
Azerbaijan,AZE,4/10/20,91.32892962,30
Azerbaijan,AZE,4/11/20,97.73970762,31
Azerbaijan,AZE,4/12/20,104.3477403,32
Azerbaijan,AZE,4/13/20,108.2928345,33
Azerbaijan,AZE,4/14/20,113.2242022,34
Azerbaijan,AZE,4/15/20,118.0569425,35
Azerbaijan,AZE,4/16/20,123.5800743,36
Azerbaijan,AZE,4/17/20,126.5388949,37
Azerbaijan,AZE,4/18/20,132.1606541,38
Azerbaijan,AZE,4/19/20,135.4153568,39
Bahamas,BHS,3/16/20,2.542924567,0
Bahamas,BHS,3/17/20,2.542924567,1
Bahamas,BHS,3/18/20,,2
Bahamas,BHS,3/19/20,,3
Bahamas,BHS,3/20/20,7.6287737,4
Bahamas,BHS,3/21/20,10.17169827,5
Bahamas,BHS,3/22/20,10.17169827,6
Bahamas,BHS,3/23/20,10.17169827,7
Bahamas,BHS,3/24/20,10.17169827,8
Bahamas,BHS,3/25/20,10.17169827,9
Bahamas,BHS,3/26/20,12.71462283,10
Bahamas,BHS,3/27/20,22.8863211,11
Bahamas,BHS,3/28/20,22.8863211,12
Bahamas,BHS,3/29/20,27.97217023,13
Bahamas,BHS,3/30/20,35.60094393,14
Bahamas,BHS,3/31/20,35.60094393,15
Bahamas,BHS,4/1/20,38.1438685,16
Bahamas,BHS,4/2/20,53.4014159,17
Bahamas,BHS,4/3/20,61.0301896,18
Bahamas,BHS,4/4/20,61.0301896,19
Bahamas,BHS,4/5/20,71.20188787,20
Bahamas,BHS,4/6/20,73.74481243,21
Bahamas,BHS,4/7/20,83.9165107,22
Bahamas,BHS,4/8/20,91.5452844,23
Bahamas,BHS,4/9/20,101.7169827,24
Bahamas,BHS,4/10/20,104.2599072,25
Bahamas,BHS,4/11/20,106.8028318,26
Bahamas,BHS,4/12/20,116.9745301,27
Bahamas,BHS,4/13/20,119.5174546,28
Bahamas,BHS,4/14/20,124.6033038,29
Bahamas,BHS,4/15/20,124.6033038,30
Bahamas,BHS,4/16/20,134.775002,31
Bahamas,BHS,4/17/20,137.3179266,32
Bahamas,BHS,4/18/20,139.8608512,33
Bahamas,BHS,4/19/20,147.4896249,34
Bahrain,BHR,12/31/19,0,
Bahrain,BHR,1/1/20,0,
Bahrain,BHR,1/2/20,0,
Bahrain,BHR,1/3/20,0,
Bahrain,BHR,1/4/20,0,
Bahrain,BHR,1/5/20,0,
Bahrain,BHR,1/6/20,0,
Bahrain,BHR,1/7/20,0,
Bahrain,BHR,1/8/20,0,
Bahrain,BHR,1/9/20,0,
Bahrain,BHR,1/10/20,0,
Bahrain,BHR,1/11/20,0,
Bahrain,BHR,1/12/20,0,
Bahrain,BHR,1/13/20,0,
Bahrain,BHR,1/14/20,0,
Bahrain,BHR,1/15/20,0,
Bahrain,BHR,1/16/20,0,
Bahrain,BHR,1/17/20,0,
Bahrain,BHR,1/18/20,0,
Bahrain,BHR,1/19/20,0,
Bahrain,BHR,1/20/20,0,
Bahrain,BHR,1/21/20,0,
Bahrain,BHR,1/22/20,0,
Bahrain,BHR,1/23/20,0,
Bahrain,BHR,1/24/20,0,
Bahrain,BHR,1/25/20,0,
Bahrain,BHR,1/26/20,0,
Bahrain,BHR,1/27/20,0,
Bahrain,BHR,1/28/20,0,
Bahrain,BHR,1/29/20,0,
Bahrain,BHR,1/30/20,0,
Bahrain,BHR,1/31/20,0,
Bahrain,BHR,2/1/20,0,
Bahrain,BHR,2/2/20,0,
Bahrain,BHR,2/3/20,0,
Bahrain,BHR,2/4/20,0,
Bahrain,BHR,2/5/20,0,
Bahrain,BHR,2/6/20,0,
Bahrain,BHR,2/7/20,0,
Bahrain,BHR,2/8/20,0,
Bahrain,BHR,2/9/20,0,
Bahrain,BHR,2/10/20,0,
Bahrain,BHR,2/11/20,0,
Bahrain,BHR,2/12/20,0,
Bahrain,BHR,2/13/20,0,
Bahrain,BHR,2/14/20,0,
Bahrain,BHR,2/15/20,0,
Bahrain,BHR,2/16/20,0,
Bahrain,BHR,2/17/20,0,
Bahrain,BHR,2/18/20,0,
Bahrain,BHR,2/19/20,0,
Bahrain,BHR,2/20/20,0,
Bahrain,BHR,2/21/20,0,
Bahrain,BHR,2/22/20,0,
Bahrain,BHR,2/23/20,0,
Bahrain,BHR,2/24/20,0.587688053,
Bahrain,BHR,2/25/20,1.175376106,0
Bahrain,BHR,2/26/20,13.51682522,1
Bahrain,BHR,2/27/20,19.39370574,2
Bahrain,BHR,2/28/20,19.39370574,3
Bahrain,BHR,2/29/20,22.33214601,4
Bahrain,BHR,3/1/20,24.09521017,5
Bahrain,BHR,3/2/20,27.62133848,6
Bahrain,BHR,3/3/20,,7
Bahrain,BHR,3/4/20,28.79671459,8
Bahrain,BHR,3/5/20,30.55977875,9
Bahrain,BHR,3/6/20,30.55977875,10
Bahrain,BHR,3/7/20,32.91053096,11
Bahrain,BHR,3/8/20,37.02434733,12
Bahrain,BHR,3/9/20,46.42735617,13
Bahrain,BHR,3/10/20,64.05799776,14
Bahrain,BHR,3/11/20,64.64568581,15
Bahrain,BHR,3/12/20,95.20546456,16
Bahrain,BHR,3/13/20,95.20546456,17
Bahrain,BHR,3/14/20,123.4144911,18
